target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.25,77,1,0.02,300,37.89564425234066,40.49255849847965,-3.171539117566413e+28,-4.858864738327244,14.208216812069631,15.016057789051626,11.664778565211918,-31.312866338040976,-0.49963236368568353,1.688943513192708
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.275,78,1,0.02,300,38.874506237590275,41.91168872085981,-3.3977385345387563e+28,-5.667602389560369,15.689358381090953,16.681657089643682,12.406146239500004,-36.59077824492306,-0.5233509837500003,1.695719812392827
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.3,79,1,0.02,300,39.86629001893631,43.350086195003165,-3.6349594167863463e+28,-6.693995585691711,17.175345315393788,18.43372082907516,14.812699862134878,-38.562459591627885,-0.5495860148234949,1.7034694939062986
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.35,80,1,0.02,300,41.83619914331043,46.260468745067975,-4.139421908177222e+28,-8.75659731628901,19.711148657766177,21.568666578353824,13.033564864204436,-44.54475944729529,-0.5647126380192594,1.694495708147601
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.4,81,1,0.02,300,43.85358499631065,49.31906463006325,-4.704888096401656e+28,-10.828428595738881,22.555435784884477,25.02004295158309,14.63133301685275,-52.55525660171497,-0.5860873264403104,1.7111260023175205
MF_IA,MF_IA_Low,P_IM,oscillation,0.0125,82,1,0.02,300,5.730744589786374,5.756024882812089,-4.101520958727044e+28,-0.09956298246811059,1.3690228602751588,1.3726384736826818,3.6544803064198277,-3.7250611250132692,-0.0947446593677236,2.7940625296498145
MF_IA,MF_IA_Low,P_IM,oscillation,0.02,83,1,0.02,300,5.730744589786375,5.795241939101618,-4.1576004695955e+28,-0.0004427441622884013,1.4336865673130685,1.433686635676124,3.8142053292961577,-3.996056730414466,-0.04441675013142666,2.678003393638501
MF_IA,MF_IA_Low,P_IM,oscillation,0.0275,84,1,0.02,300,5.730744589786372,5.852086450197621,-4.239562831634009e+28,-0.035651197403145526,1.680210170739147,1.6805883570141598,4.248140838285167,-4.561643018670679,0.08657192611475899,2.5056241061174993
MF_IA,MF_IA_Low,P_IM,oscillation,0.035,85,1,0.02,300,5.730744589786374,5.926051173854728,-4.347408044842583e+28,0.03437325971012039,1.8122708069128672,1.8125967556441545,4.531920121365829,-5.109213236935545,-0.07148732418250736,2.561085934573862
MF_IA,MF_IA_Low,P_IM,oscillation,0.0425,86,1,0.02,300,5.730744589786378,6.016504734178923,-4.481136109221212e+28,-0.03422109825055126,2.3743531735025383,2.3745997717693497,5.128164085860931,-5.090160839042369,0.08575103410221398,2.0764814413823864
MF_IA,MF_IA_Low,P_IM,oscillation,0.05,87,1,0.02,300,5.730744589786377,6.12271638444439,-4.640747024769896e+28,0.09784581864444761,2.488500042065694,2.4904229085814245,5.658638440353116,-6.963298896204719,-0.11993987532660938,2.2046104310429793
MF_IA,MF_IA_Low,P_IM,oscillation,0.0625,88,1,0.02,300,5.730744589786377,6.332547355371208,-4.964282664395605e+28,0.0267919417088685,3.0278484328977107,3.027966964935657,6.72604337546278,-5.755389400573222,0.0984814410507612,1.9871762846359433
MF_IA,MF_IA_Low,P_IM,oscillation,0.075,89,1,0.02,300,5.730744589786376,6.579926586829537,-5.3597151128270255e+28,0.056759760959786076,3.400811125512158,3.401284754599574,7.095997932594628,-8.088297449210302,-0.005631761836983695,1.8529737045039951
MF_IA,MF_IA_Low,P_IM,oscillation,0.0875,90,1,0.02,300,5.730744589786367,6.860793654125274,-5.827044370064143e+28,-0.0032618690857767283,3.9875785048826855,3.987579838999135,8.334861635528455,-8.046995798410592,0.028351289243090428,1.7401376959189663
MF_IA,MF_IA_Low,P_IM,oscillation,0.1,91,1,0.02,300,5.782854342484239,7.171066177728074,-6.366006394400148e+28,-0.04051808599602888,4.440045186350937,4.440230058468919,7.912452568152219,-8.166600073027212,0.003147284949583226,1.701731046321551
MF_IA,MF_IA_Low,P_IM,oscillation,0.125,92,1,0.02,300,6.273432413063409,7.860456965886743,-7.648833345644064e+28,0.05731597041373827,5.585494617931661,5.585788686247271,10.317612530332667,-9.708258685100532,0.0070595658685274525,1.6273817454609583
MF_IA,MF_IA_Low,P_IM,oscillation,0.15,93,1,0.02,300,6.946705947072409,8.621538308358883,-9.201722549424508e+28,0.04208821323187199,6.539287305929868,6.539422748774433,11.462052179923376,-11.046666518741233,0.06264581729911142,1.646940557660145
MF_IA,MF_IA_Low,P_IM,oscillation,0.175,94,1,0.02,300,7.705673950784167,9.436940915617898,-1.10245807207303e+29,0.05596901734568329,7.410791902165972,7.411003248421323,13.308765220304338,-12.870709890270746,-0.012861916148166183,1.5820044668075521
MF_IA,MF_IA_Low,P_IM,oscillation,0.2,95,1,0.02,300,8.501173262683018,10.278859452218263,-1.3079449498200609e+29,0.17334865941728367,8.562105671310423,8.563860302714417,14.34339980266526,-15.773580153684406,0.06262223372437423,1.5626847645158966
MF_IA,MF_IA_Low,P_IM,oscillation,0.225,96,1,0.02,300,9.322575491421674,11.145630570745675,-1.5378320142997157e+29,0.1713507673888957,9.617235856730842,9.618762218158539,16.209287589500548,-15.836644669894554,0.008799534620264282,1.5444463445483179
MF_IA,MF_IA_Low,P_IM,oscillation,0.25,97,1,0.02,300,10.189012424370045,12.068846088386652,-1.8031468913003336e+29,0.1629769667419968,10.52559425097106,10.52685593269726,17.329773614379462,-16.10495268873342,0.046127269749385885,1.512896518424357
MF_IA,MF_IA_Low,P_IM,oscillation,0.275,98,1,0.02,300,11.137140351510107,13.122227471529433,-2.1316442821586027e+29,0.2918470901875867,11.839173031790564,11.842769642306141,21.18151537920653,-19.07138325322404,0.04388602781545778,1.5509308232518697
MF_IA,MF_IA_Low,P_IM,oscillation,0.3,99,1,0.02,300,12.12625673767388,14.237513678479353,-2.5093885868783853e+29,0.2668033771105367,12.98156112594773,12.984302573059317,23.503238005632113,-20.8530204372222,0.05096369079736301,1.5379969800586233
MF_IA,MF_IA_Low,P_IM,oscillation,0.35,100,1,0.02,300,14.19877208821436,16.609233717808788,-3.415063649685263e+29,0.7245034575840386,15.393038597451135,15.410079251018525,26.166619230276808,-22.58911598900562,0.08259911685042409,1.5694033584930942
MF_IA,MF_IA_Low,P_IM,oscillation,0.4,101,1,0.02,300,16.401384799544378,19.17779494737347,-4.55299267155399e+29,0.931409078890067,17.878026564209517,17.9022723893594,31.39343261227998,-25.436771439040115,0.12481213581408511,1.5880060217762448
