target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,EGR_Rate,spike,0.05,67,1,0.02,300,33.06098223336747,33.09335810828414,-2.118367542494457e+28,0.11459741876723759,2.0006078722397986,2.0038873288825316,9.876895281488487,-14.768209959247542,0.023082376161738125,17.988600031529682
MF_IA,MF_IA_High,EGR_Rate,spike,0.0625,68,1,0.02,300,33.27327164935542,33.34928835547347,-2.1512593828984995e+28,-0.05090064018697225,2.6380405854075852,2.6385316002331747,8.641218804519667,-21.554820136250328,-4.380943263380476,38.43912604288417
MF_IA,MF_IA_High,EGR_Rate,spike,0.075,69,1,0.02,300,33.556501494287765,33.72103013369194,-2.199486508307328e+28,-0.3013273904898521,3.728245838472897,3.7404030836729216,8.601268379924704,-28.324352620096306,-5.865280625066746,42.370506204762954
MF_IA,MF_IA_High,EGR_Rate,spike,0.0875,70,1,0.02,300,33.10612828531716,33.17619326642406,-2.128985680656168e+28,-0.012435015021876552,2.564987295433924,2.565017437628062,9.79894618988601,-31.216860212705797,-5.253904059104408,75.94856800051922
MF_IA,MF_IA_High,EGR_Rate,spike,0.1,71,1,0.02,300,33.27392882064857,33.42056444938521,-2.1604648100601516e+28,-0.06093066942338964,3.4052680649692286,3.405813139439047,9.870051283752446,-36.11354358519816,-7.029229651788513,76.04223451422253
MF_IA,MF_IA_High,EGR_Rate,spike,0.125,72,1,0.02,300,33.52224951076634,33.85282448478586,-2.216712932012536e+28,-0.42026037211385076,4.903311409955259,4.92128860801383,10.47649993850132,-47.50241510655292,-7.976273922300988,75.70649109488255
MF_IA,MF_IA_High,EGR_Rate,spike,0.15,73,1,0.02,300,33.636330445269486,34.141010799990056,-2.254614967045668e+28,-0.43067808475690983,5.8982503368370525,5.913953047555272,11.919164806987055,-58.00976724312545,-8.581767632383924,82.72840151382972
MF_IA,MF_IA_High,EGR_Rate,spike,0.175,74,1,0.02,300,33.75982886927104,34.49396267129553,-2.301472626823595e+28,-0.6409315771705595,7.280073298141164,7.308232379510269,11.840086002016278,-73.39910976269766,-8.936158814263162,86.8167111663029
MF_IA,MF_IA_High,EGR_Rate,spike,0.2,75,1,0.02,300,34.864337569605816,36.847715084794274,-2.626278394566477e+28,-1.7914055587012179,11.922680791415091,12.05651073610122,4.252903804508151,-86.78813056087938,-6.710650564907085,46.742653219439994
MF_IA,MF_IA_High,EGR_Rate,spike,0.225,76,1,0.02,300,34.058156345587946,35.49469725573921,-2.4369498301234706e+28,-0.9442299255698239,9.98854698850289,10.033077349142275,10.620070859154794,-101.12207452604116,-9.427670213347382,92.72218026019041
