target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,EGR_Rate,saturation,0.05,67,1,0.02,300,29.452509905652047,29.452509905652054,-1.677892980717167e+28,3.7230697464826648,1.3739578222409108,3.968502039116457,7.136094967698682,-0.6551166074225421,-0.2864188545408436,2.8792463782131392
MF_IA,MF_IA_High,EGR_Rate,saturation,0.0625,68,1,0.02,300,28.609227795778224,28.609227795778224,-1.5831858777144809e+28,4.613143213390228,1.4215601639233901,4.8272066049530356,8.361787354010858,0.42098705570629136,-0.07089247664961724,3.0298358473193368
MF_IA,MF_IA_High,EGR_Rate,saturation,0.075,69,1,0.02,300,27.765945685904402,27.7659456859044,-1.4912298052114617e+28,5.489228417893518,1.3706964100724865,5.657776707541168,9.780630877302883,-0.09909662226345972,-0.39325415278066317,3.8643666857023997
MF_IA,MF_IA_High,EGR_Rate,saturation,0.0875,70,1,0.02,300,26.92266357603035,26.92266357603035,-1.4020247632080857e+28,6.171029694264945,1.4073674324159162,6.329477907167751,10.363108695951723,2.6890437569584265,0.1269287687960356,2.819192944537808
MF_IA,MF_IA_High,EGR_Rate,saturation,0.1,71,1,0.02,300,26.079381466156295,26.079381466156292,-1.3155707517043775e+28,7.133616685068889,1.5260240311890187,7.295014486158313,12.717153791800683,3.125273720253972,-0.03742486480125746,3.2181228659128913
MF_IA,MF_IA_High,EGR_Rate,saturation,0.125,72,1,0.02,300,24.691123645141715,24.691123645141715,-1.1792376709179095e+28,8.410865493510782,1.3957025621481587,8.525880833785875,12.268447026675858,4.188136055372297,-0.16984935834130335,3.3165142775792837
MF_IA,MF_IA_High,EGR_Rate,saturation,0.15,73,1,0.02,300,24.11058869949511,24.110588699495114,-1.1244373547721757e+28,9.095063661017472,1.4052865303668565,9.202989363809515,13.580415418889743,4.787950986755959,0.21596378479739922,3.2382130378016516
MF_IA,MF_IA_High,EGR_Rate,saturation,0.175,74,1,0.02,300,23.9586271519795,23.9586271519795,-1.1103080634076562e+28,9.16027014012098,1.4865415729311413,9.280105327421918,14.323799189508463,5.014032396279617,-0.13839044711381357,3.483807791159135
MF_IA,MF_IA_High,EGR_Rate,saturation,0.2,75,1,0.02,300,23.87560373347901,23.87560373347901,-1.1026263333299741e+28,9.197328277425585,1.4287792373089232,9.307645113115205,13.537907801921847,5.163543640828038,-0.030736889580460888,3.2241442956499484
MF_IA,MF_IA_High,EGR_Rate,saturation,0.225,76,1,0.02,300,23.846796203983104,23.846796203983104,-1.0999671521587505e+28,9.267130216035017,1.4168523010221639,9.37481588533135,13.422085395072145,4.836961997183835,-0.11594880806527266,3.033736486675048
MF_IA,MF_IA_High,EGR_Rate,saturation,0.25,77,1,0.02,300,23.773694485231545,23.773694485231545,-1.093233648661506e+28,9.263085028781868,1.5059619788186855,9.384703816961421,13.279460500643836,4.77819526696976,-0.16087550874197723,2.8126596774950596
MF_IA,MF_IA_High,EGR_Rate,saturation,0.275,78,1,0.02,300,23.700526844920887,23.700526844920887,-1.0865147740697195e+28,9.506377003109012,1.5063769569214993,9.624987026567048,13.952499403509592,5.219676057425204,-0.020306201177940235,2.7460035717059466
MF_IA,MF_IA_High,EGR_Rate,saturation,0.3,79,1,0.02,300,23.70172655424949,23.701726554249486,-1.0866247745697052e+28,9.47056787899511,1.4964537303214274,9.588067048036683,15.18584991913417,4.65617547864008,0.15558102293632578,3.459411226427572
MF_IA,MF_IA_High,EGR_Rate,saturation,0.35,80,1,0.02,300,23.312350545159916,23.312350545159916,-1.0512155235612767e+28,9.767251281861501,1.455594992784082,9.875117942892794,13.806741035941513,5.910319159164146,0.035399419469950066,3.0134603054516873
MF_IA,MF_IA_High,EGR_Rate,saturation,0.4,81,1,0.02,300,22.864667305268767,22.864667305268767,-1.011228750861686e+28,10.160489095302998,1.4828963399869035,10.268131291082993,14.6347044272934,6.77752357431109,0.0927265297273312,2.8879648213012117
MF_IA,MF_IA_Low,P_IM,saturation,0.0125,82,1,0.02,300,4.96738347142292,4.96738347142292,-3.054604488303068e+28,-0.8629241008315645,1.2748343837849487,1.5394286959376566,2.1406260257538747,-4.568481092981983,-0.16498109045537485,2.8840243346654955
MF_IA,MF_IA_Low,P_IM,saturation,0.02,83,1,0.02,300,4.509366800404905,4.509366800404905,-2.5172754243963103e+28,-1.2218205335437582,1.1555687089014361,1.6817206834612237,1.7948545461305798,-4.0614500161982505,0.06157406056163613,2.745664785553322
MF_IA,MF_IA_Low,P_IM,saturation,0.0275,84,1,0.02,300,4.051350129386947,4.051350129386947,-2.031885192268983e+28,-1.7150456578025706,1.2135504953483698,2.1009727302151555,1.1819893933802632,-5.242642586369641,-0.10247240377842166,3.0118973857731914
MF_IA,MF_IA_Low,P_IM,saturation,0.035,85,1,0.02,300,3.5933334583689316,3.5933334583689316,-1.598433791920966e+28,-2.1030378717073224,1.1419996078859542,2.393100790657789,1.095577643306001,-5.264477589222679,-0.01852563547549219,2.6923066911209896
MF_IA,MF_IA_Low,P_IM,saturation,0.0425,86,1,0.02,300,3.1353167873508596,3.13531678735086,-1.2169212233522786e+28,-2.629648900686069,1.2994924842108029,2.9332122421331555,0.8730092822921165,-6.285315009710757,-0.1719865208478637,2.662245170434965
MF_IA,MF_IA_Low,P_IM,saturation,0.05,87,1,0.02,300,2.6773001163327876,2.677300116332788,-8.873474865629778e+27,-2.9555986548091413,1.2312471088425172,3.2018015009276675,0.6976185616953785,-6.975468223295593,0.0889879133512051,3.092335531497045
MF_IA,MF_IA_Low,P_IM,saturation,0.0625,88,1,0.02,300,1.9139389979693533,1.9139389979693533,-4.534775514238995e+27,-3.790013650108155,1.2247071665991118,3.9829776690216785,-0.698455401287049,-6.934397401897627,0.08295750517261666,2.9986187776036126
MF_IA,MF_IA_Low,P_IM,saturation,0.075,89,1,0.02,300,1.1505778796060895,1.1505778796060895,-1.638821490053811e+27,-4.5234069492205,1.1839574025077788,4.675785020636564,-1.0473107141215792,-8.273461337749893,-0.13874755243129003,3.4014987997342234
MF_IA,MF_IA_Low,P_IM,saturation,0.0875,90,1,0.02,300,0.38721676124265514,0.38721676124265514,-1.8561279307293097e+26,-5.346789697629489,1.221553849547733,5.484555941735094,-2.224578788648273,-9.4095060479724,-0.1748969810754653,3.3838499977630194
MF_IA,MF_IA_Low,P_IM,saturation,0.1,91,1,0.02,300,0.32705306033676607,0.32705306033676607,-1.3241465227310098e+26,-6.102337035677498,1.1423993175932918,6.208348693319251,-3.1669869470999856,-9.603375070075344,-0.16096900269594303,2.9261477929213164
MF_IA,MF_IA_Low,P_IM,saturation,0.125,92,1,0.02,300,1.6888791828437206,1.6888791828437208,-3.5309923363532206e+27,-7.3953577221521725,1.2315836341462223,7.497207085741501,-4.27998142811839,-11.12711340060423,-0.09198992873102829,2.832703319693767
MF_IA,MF_IA_Low,P_IM,saturation,0.15,93,1,0.02,300,3.1107561392349794,3.1107561392349794,-1.1979302824073134e+28,-8.863893626446028,1.2566785328280712,8.952533225619518,-5.295112897942545,-12.187019768271739,0.038562866368661124,2.8292055251366346
MF_IA,MF_IA_Low,P_IM,saturation,0.175,94,1,0.02,300,4.537565361596478,4.537565361596478,-2.548856570942276e+28,-10.306645412173678,1.250702547749976,10.382253922690825,-6.780330362390373,-14.946041166141242,-0.11824785725397714,3.3476016933606645
MF_IA,MF_IA_Low,P_IM,saturation,0.2,95,1,0.02,300,5.919688813731511,5.919688813731511,-4.33807807901828e+28,-11.598788889058715,1.3335257745621343,11.675195702187326,-7.37828790149473,-16.4909599439286,-0.07849676042960188,3.147990826670704
MF_IA,MF_IA_Low,P_IM,saturation,0.225,96,1,0.02,300,7.346549835372742,7.346549835372742,-6.681384538334916e+28,-13.051899593076508,1.2554600785786878,13.112141815762046,-9.860255357488313,-17.46865385106821,-0.1434662686250536,2.9492904907521753
MF_IA,MF_IA_Low,P_IM,saturation,0.25,97,1,0.02,300,8.83641756507933,8.836417565079328,-9.666117505690863e+28,-14.578684883663124,1.1877092374921951,14.626985546241986,-11.451117993223818,-17.89756432159328,0.021881388788832615,2.430908068041062
MF_IA,MF_IA_Low,P_IM,saturation,0.275,98,1,0.02,300,10.326285294785691,10.326285294785691,-1.3200423022976823e+29,-16.027019246208845,1.1648003672433767,16.06929076885097,-12.19147479315717,-19.99579635925113,-0.10732575765942767,3.3064887628174118
MF_IA,MF_IA_Low,P_IM,saturation,0.3,99,1,0.02,300,11.808692556644871,11.808692556644871,-1.726248209978963e+29,-17.648320941231407,1.2569283051353914,17.693024071903526,-13.269096953129974,-21.05447986364709,0.15683511905167527,3.5835409638147326
MF_IA,MF_IA_Low,P_IM,saturation,0.35,100,1,0.02,300,14.77050064428613,14.770500644286132,-2.700785178416207e+29,-20.446375163099745,1.1802932194754978,20.48041379938799,-17.070101620901482,-24.126048215038963,0.037958395727711446,2.9785896143382176
MF_IA,MF_IA_Low,P_IM,saturation,0.4,101,1,0.02,300,17.732308731927333,17.732308731927333,-3.892513951962221e+29,-23.599208828539048,1.240935492213573,23.631812842624473,-20.14049766154551,-27.252315084244174,0.12652974184484497,2.761880550082602
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.0125,102,1,0.02,300,5.406715657853113,5.406715657853113,-3.6188174059594533e+28,-0.3010675380171585,0.47165532124545734,0.5595537547965064,0.9241903319833682,-1.645510832076809,-0.1324477704017582,2.9490923485461114
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.02,103,1,0.02,300,5.212298298693327,5.212298298693327,-3.363242128464099e+28,-0.5545928984365378,0.512355037119302,0.7550370633669325,0.7811361759439706,-2.0119004804104748,-0.10979052257139155,2.8462290927893945
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.0275,104,1,0.02,300,5.017880939533484,5.017880939533485,-3.1170252096111065e+28,-0.7166907502340875,0.5317788624312658,0.8924317284811148,0.5841471768912925,-2.398277284322205,-0.2025900512283784,2.998915570565656
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.035,105,1,0.02,300,4.823463580373698,4.823463580373698,-2.8801666494006186e+28,-0.9132256305307765,0.5150675061911201,1.0484634415144258,0.799304242428093,-2.5165794443303753,-0.005896889115264775,3.112665292756071
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.0425,106,1,0.02,300,4.636827730644939,4.636827730644939,-2.6615923032111416e+28,-1.0756914036271035,0.5448920231724886,1.2058272317186474,0.23564121594660037,-2.6102822565216,-0.1493212468316057,2.724122193043908
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.05,107,1,0.02,300,4.514928260309659,4.5149282603096585,-2.5234884294513713e+28,-1.1486528882437352,0.5113516924777349,1.2573321005488243,-0.01187986410747044,-2.6415645998623063,-0.10608142884466822,2.608631290463304
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.0625,108,1,0.02,300,4.3117624764182665,4.311762476418266,-2.3014909271101073e+28,-1.3806964384232565,0.5275589940141179,1.4780531611683843,0.15427690074113798,-3.214878085729538,-0.08753349587862953,3.3428315314546015
