target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.225,76,1,0.02,300,49.41063252834197,49.92678282316157,-4.821551385983614e+28,-16.296706108323843,7.315213134584915,17.863229640394913,1.7524102998675062,-27.65293852793775,0.6988638688651801,2.2908176358322745
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.25,77,1,0.02,300,51.6865868496865,52.317279341762955,-5.294316962823818e+28,-18.6498073356731,8.263853738676081,20.398690945057155,3.0304305001195644,-30.27689200699956,0.771561438386079,2.4317304240258153
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.275,78,1,0.02,300,53.985380603062865,54.73751740380224,-5.7954855634907225e+28,-20.778476755032965,9.173455702248617,22.713374601334845,2.137309889425751,-33.612591722220486,0.7880349286455884,2.446905119567289
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.3,79,1,0.02,300,56.3185447421136,57.199789800631876,-6.328612452631391e+28,-23.14625030886901,10.084262021197588,25.247598774398064,3.1421099800613774,-36.23823011726017,0.8221919082643031,2.4734878576394332
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.35,80,1,0.02,300,60.91832286933929,62.05389920681626,-7.448310752612776e+28,-27.83872104231788,11.981446675217276,30.307580795950496,1.1788518127311818,-42.297231549564,0.8618196595384855,2.558179193973325
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.4,81,1,0.02,300,65.55183323824927,66.95734167806752,-8.671935558559423e+28,-32.526676837677506,13.770822267435541,35.321668307485204,-0.04436987629878786,-49.47551312538394,0.8942497655558823,2.583753434950944
MF_IA,MF_IA_Low,P_IM,exp_drift,0.0125,82,1,0.02,300,6.251499334548415,6.254602689316344,-4.842828217744777e+28,0.4211917622939298,1.2879592071382389,1.3550798573797882,3.5567173055707144,-3.797509915573528,-0.18254398737164784,2.8805503514107
MF_IA,MF_IA_Low,P_IM,exp_drift,0.02,83,1,0.02,300,6.563952181405627,6.571516116576163,-5.346022280626829e+28,0.8327648474569636,1.2129962250026691,1.4713453479828404,4.030273955340306,-2.344117399888887,-0.037775969558661304,2.7279354275329584
MF_IA,MF_IA_Low,P_IM,exp_drift,0.0275,84,1,0.02,300,6.876405028262851,6.890050125363635,-5.8768468421311855e+28,1.1100092410733342,1.3135096982617809,1.719717489210351,4.364356085440534,-2.1403665599269743,-0.11473170303943477,2.724436879863875
MF_IA,MF_IA_Low,P_IM,exp_drift,0.035,85,1,0.02,300,7.188857875120072,7.20998992925875,-6.435301902257822e+28,1.492486545043817,1.2550111507088832,1.9500177115966064,4.540205048835162,-2.117672677191024,-0.20001612360811463,2.6486065630536633
MF_IA,MF_IA_Low,P_IM,exp_drift,0.0425,86,1,0.02,300,7.501310721977291,7.531156366746595,-7.021387461006747e+28,1.7363450339403623,1.4513318470629393,2.2630197098541767,5.157727397784015,-2.518878956220078,-0.20447744385105698,2.6967808908607434
MF_IA,MF_IA_Low,P_IM,exp_drift,0.05,87,1,0.02,300,7.813763568834511,7.853398948935995,-7.635103518377959e+28,2.1808647976925823,1.5150996653185513,2.655503391386103,6.12514841425218,-2.8334505698906582,-0.31306957852521794,3.3490563765200507
MF_IA,MF_IA_Low,P_IM,exp_drift,0.0625,88,1,0.02,300,8.334518313596545,8.392524489286611,-8.71936472204617e+28,2.630565665519037,1.5815399465309037,3.0693882652868454,6.638880063870658,-1.6730863156184341,-0.2363569234631161,2.8295603147215074
MF_IA,MF_IA_Low,P_IM,exp_drift,0.075,89,1,0.02,300,8.855273058358572,8.93381510366507,-9.88037731077627e+28,3.181288229531982,1.678151841277394,3.596774722128346,6.984888300022249,-1.8277485558805893,-0.553816969762882,3.074166770329955
MF_IA,MF_IA_Low,P_IM,exp_drift,0.0875,90,1,0.02,300,9.376027803120605,9.476899812741781,-1.1118141284568296e+29,3.6420213442484615,1.8297888141923435,4.0758369173097195,7.599703415203749,-1.7012373892145547,-0.3617112224971699,2.7612340347230404
MF_IA,MF_IA_Low,P_IM,exp_drift,0.1,91,1,0.02,300,9.896782547882646,10.021486943866597,-1.2432656643422241e+29,4.121498572541913,1.968389719320896,4.567418151493601,8.126046129332508,-1.0428629447702633,-0.530318669565158,2.630907560527951
MF_IA,MF_IA_Low,P_IM,exp_drift,0.125,92,1,0.02,300,10.938292037406711,11.114284494738842,-1.5291941516315832e+29,5.231813498098259,2.2940104577084957,5.712648812850225,10.087960092425362,-1.0757588727861958,-0.5932715224746976,2.795501555715283
MF_IA,MF_IA_Low,P_IM,exp_drift,0.15,93,1,0.02,300,11.979801526930773,12.210831671028176,-1.845823192945703e+29,6.226664039719725,2.761089528080141,6.811384620296565,11.550446810083201,-1.358962743054576,-0.6534192119470841,2.7569582005966815
MF_IA,MF_IA_Low,P_IM,exp_drift,0.175,94,1,0.02,300,13.021311016454836,13.310201777984679,-2.1931527882845867e+29,7.252230965877636,2.987706814681284,7.843548048742191,12.836312464367097,-0.6987617278438734,-0.7186994448098081,2.673490456147157
MF_IA,MF_IA_Low,P_IM,exp_drift,0.2,95,1,0.02,300,14.053728093584763,14.401009575418865,-2.5673524187038788e+29,8.37462801825756,3.428293759415881,9.049176346222588,14.72704650794742,-1.8694507940718381,-0.8460808320873067,3.098766500173651
MF_IA,MF_IA_Low,P_IM,exp_drift,0.225,96,1,0.02,300,15.07071576637951,15.47570867458727,-2.9648361757331513e+29,9.365366008675743,3.774844182479001,10.097501130401252,15.615105996982948,-3.081394609533845,-0.8798533137984645,2.979504960125322
MF_IA,MF_IA_Low,P_IM,exp_drift,0.25,97,1,0.02,300,16.081611727984544,16.545103183464203,-3.388742502447651e+29,10.339344409400752,4.050871493378929,11.104575753808726,16.302695523889042,-0.8468852297719991,-0.8531671412744273,2.794150085611485
MF_IA,MF_IA_Low,P_IM,exp_drift,0.275,98,1,0.02,300,17.189861674584982,17.733517096155065,-3.8930444790299174e+29,11.48912772316183,4.48644522794448,12.334027996663197,17.99528418966753,-3.2790291737162534,-0.8888073553181496,3.011229473746391
MF_IA,MF_IA_Low,P_IM,exp_drift,0.3,99,1,0.02,300,18.421971613273048,19.069980548409507,-4.501944221856934e+29,12.582343228686511,5.2525915298810695,13.634701276678255,20.09718368958096,-1.732722753789858,-0.8274183708749884,2.7376159413215135
MF_IA,MF_IA_Low,P_IM,exp_drift,0.35,100,1,0.02,300,21.046313844444725,21.92722493125089,-5.952055238608054e+29,15.37043932563111,6.254299038830143,16.5941755302883,24.983850856683432,-1.0631274358651126,-0.7552471817150287,2.5928983277163367
MF_IA,MF_IA_Low,P_IM,exp_drift,0.4,101,1,0.02,300,23.895106276880295,25.0456547762924,-7.765409986421766e+29,18.028206180268576,7.606648781268425,19.56725130824068,28.700907134906572,-1.5803015150649458,-0.7572474833791412,2.5115215833077715
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.0125,102,1,0.02,300,5.951792793166323,5.952380230670728,-4.386124359026289e+28,0.2440095972960527,0.4850017241352585,0.5429248161456199,1.5017612628407733,-1.0654745350979624,-0.13627946891391374,2.8668164574593638
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.02,103,1,0.02,300,6.0844217151943,6.085892669117842,-4.585093406974823e+28,0.3175305180644358,0.5342866090719295,0.6215205632445718,1.6919049296778326,-1.4730874223162687,-0.14170353591770996,2.8841132211911993
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.0275,104,1,0.02,300,6.217050637222268,6.219772065037467,-4.789040928768795e+28,0.48247894745469677,0.5510119175419699,0.7323933833741746,1.8936155158871202,-1.0211034650540682,-0.1380094933328697,2.9025837392282563
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.035,105,1,0.02,300,6.349679559250239,6.3539952229659615,-4.997966924408221e+28,0.6129903483457648,0.564440783471772,0.8332770038896368,2.5481445522981403,-1.2685593961478503,-0.06277771926172884,3.4975491402210173
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.0425,106,1,0.02,300,6.4823084812782055,6.488540809564477,-5.211871393893085e+28,0.7697893470061632,0.6256730072521386,0.9919890880287494,2.3618959874359007,-1.0390276670848948,-0.15114516368418388,2.7504659278251595
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.05,107,1,0.02,300,6.614937403306178,6.623389175697648,-5.4307543372234115e+28,0.9513562547527842,0.6342389468200011,1.143388720042571,2.3076825105600847,-1.101650272626955,-0.41328834948974846,3.0359836724118425
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.0625,108,1,0.02,300,6.834023318059926,6.846685165521446,-5.8031036237364305e+28,1.1415644032184045,0.6734737265098943,1.32541923442906,2.71523523203615,-0.7976042986367702,-0.3134448299064374,2.9566222296400313
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.075,109,1,0.02,300,7.027890314774312,7.044083716373379,-6.142548967163804e+28,1.282231579817607,0.7609791420219957,1.4910422793717448,2.9543758971624925,-0.9333007331848648,-0.5624752801074399,3.172156245146077
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.0875,110,1,0.02,300,7.210610039908211,7.230368356341567,-6.47173098518371e+28,1.4584672946329829,0.7282149452372763,1.630160684098651,3.159266586422177,-1.0552121725481243,-0.6424399960137623,3.120794137522075
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.1,111,1,0.02,300,7.3888751980908,7.4124845529698655,-6.801852539594236e+28,1.6322680028562082,0.7869124403800265,1.8120513298394842,3.4378346967674815,-0.5326228759479932,-0.2886346705688976,2.8982048829231473
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.125,112,1,0.02,300,7.748667888899851,7.781717342348001,-7.496361356913848e+28,2.0235880216933233,0.8855849987706002,2.208884168893476,4.0345753091676215,-0.3230771647698134,-0.5630799924503463,2.9840693247768946
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.15,113,1,0.02,300,8.152212017162483,8.199817771270762,-8.323538863551782e+28,2.431311245619363,1.000654165974149,2.6291791747533297,4.629404370985526,-0.5400614480277,-0.5535640216381211,2.8810846851128855
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.175,114,1,0.02,300,8.570949245860648,8.63569799112199,-9.231972479773964e+28,2.8738964249821946,1.1392221329041539,3.091457217822063,5.007122100853167,-0.29695488973391093,-0.6269027418449441,2.7782579470040387
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.2,115,1,0.02,300,8.995834979253408,9.07939947606138,-1.0205019972804774e+29,3.327887301254389,1.282980198142458,3.566633157289362,5.5061914108181895,-0.6604168413053344,-0.7884625611144442,3.008406782993944
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.225,116,1,0.02,300,9.422628573281434,9.526091944091082,-1.1233863630571324e+29,3.67433947976389,1.4564330401343109,3.9524635119057634,6.279303976225606,-0.4756874849927044,-0.6477328760445337,2.515130336924038
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.25,117,1,0.02,300,9.821603616513691,9.942070836688204,-1.2236390157870007e+29,4.080561735053607,1.6062190031777768,4.385307692711324,6.655262328633398,-0.17817249840248905,-0.7872074401194935,2.660880615649309
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.275,118,1,0.02,300,10.202656880431439,10.338858133865614,-1.3232587122014421e+29,4.446775753798371,1.7512265209142712,4.779184965255328,7.039866185170695,-0.1943675154831226,-0.831950093109941,2.648990311912588
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.3,119,1,0.02,300,10.575304317275114,10.727153627093443,-1.424520194859529e+29,4.819178609507282,1.8724022838092769,5.170142433506714,7.772618629960903,-0.550688216506444,-0.9032183867540122,2.832516692601254
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.35,120,1,0.02,300,11.307565625049067,11.49153901105507,-1.6347675228685818e+29,5.568030935213284,2.1061385367326277,5.95304863338125,8.532398565072299,-0.49316765267576557,-1.0123875873374477,3.1065113374512228
MF_IA,MF_IA_Low,EGR_Rate,exp_drift,0.4,121,1,0.02,300,12.031545016645687,12.249321558633579,-1.8574780090663563e+29,6.321633875012483,2.3302546291737127,6.737443245511673,9.597303134960839,-0.15522614517260536,-1.0059677816969896,3.0803136355224408
